WKT,order,lat,lon,count
"POINT (5994344.38554373 1977763.68044474)",Hymenoptera,1977763.68044474,5994344.38554373,"55"
"POINT (5994036.56144064 1977434.5779758)",Hymenoptera,1977434.5779758,5994036.56144064,"8"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994824.37127749 1979556.42159271)",Lepidoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994344.38554373 1977763.68044474)",Hymenoptera,1977763.68044474,5994344.38554373,"55"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5993982.09293703 1977908.77743342)",Hymenoptera,1977908.77743342,5993982.09293703,"45"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5993982.09293703 1977908.77743342)",Hymenoptera,1977908.77743342,5993982.09293703,"45"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5993982.09293703 1977908.77743342)",Hymenoptera,1977908.77743342,5993982.09293703,"45"
"POINT (5994824.37127749 1979556.42159271)",Lepidoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994633.00685447 1978679.15949678)",Lepidoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994824.37127749 1979556.42159271)",Lepidoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5995076.26225593 1976410.53046803)",Hymenoptera,1976410.53046803,5995076.26225593,"19"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5993982.09293703 1977908.77743342)",Hymenoptera,1977908.77743342,5993982.09293703,"45"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994036.56144064 1977434.5779758)",Hymenoptera,1977434.5779758,5994036.56144064,"8"
"POINT (5995076.26225593 1976410.53046803)",Hymenoptera,1976410.53046803,5995076.26225593,"19"
"POINT (5994344.38554373 1977763.68044474)",Hymenoptera,1977763.68044474,5994344.38554373,"55"
"POINT (5993982.09293703 1977908.77743342)",Hymenoptera,1977908.77743342,5993982.09293703,"45"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5993982.09293703 1977908.77743342)",Hymenoptera,1977908.77743342,5993982.09293703,"45"
"POINT (5993982.09293703 1977908.77743342)",Hymenoptera,1977908.77743342,5993982.09293703,"45"
"POINT (5993982.09293703 1977908.77743342)",Hymenoptera,1977908.77743342,5993982.09293703,"45"
"POINT (5994344.38554373 1977763.68044474)",Hymenoptera,1977763.68044474,5994344.38554373,"55"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5995076.26225593 1976410.53046803)",Hymenoptera,1976410.53046803,5995076.26225593,"19"
"POINT (5994344.38554373 1977763.68044474)",Hymenoptera,1977763.68044474,5994344.38554373,"55"
"POINT (5995076.26225593 1976410.53046803)",Hymenoptera,1976410.53046803,5995076.26225593,"19"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994036.56144064 1977434.5779758)",Hymenoptera,1977434.5779758,5994036.56144064,"8"
"POINT (5994344.38554373 1977763.68044474)",Hymenoptera,1977763.68044474,5994344.38554373,"55"
"POINT (5993982.09293703 1977908.77743342)",Hymenoptera,1977908.77743342,5993982.09293703,"45"
"POINT (5993982.09293703 1977908.77743342)",Hymenoptera,1977908.77743342,5993982.09293703,"45"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994344.38554373 1977763.68044474)",Hymenoptera,1977763.68044474,5994344.38554373,"55"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994344.38554373 1977763.68044474)",Hymenoptera,1977763.68044474,5994344.38554373,"55"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5994344.38554373 1977763.68044474)",Lepidoptera,1977763.68044474,5994344.38554373,"55"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5994344.38554373 1977763.68044474)",Hymenoptera,1977763.68044474,5994344.38554373,"55"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5993982.09293703 1977908.77743342)",Hymenoptera,1977908.77743342,5993982.09293703,"45"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5995076.26225593 1976410.53046803)",Hymenoptera,1976410.53046803,5995076.26225593,"19"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994824.37127749 1979556.42159271)",Lepidoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5993982.09293703 1977908.77743342)",Hymenoptera,1977908.77743342,5993982.09293703,"45"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5993982.09293703 1977908.77743342)",Hymenoptera,1977908.77743342,5993982.09293703,"45"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994344.38554373 1977763.68044474)",Hymenoptera,1977763.68044474,5994344.38554373,"55"
"POINT (5995076.26225593 1976410.53046803)",Hymenoptera,1976410.53046803,5995076.26225593,"19"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5993982.09293703 1977908.77743342)",Hymenoptera,1977908.77743342,5993982.09293703,"45"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5993982.09293703 1977908.77743342)",Hymenoptera,1977908.77743342,5993982.09293703,"45"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5994344.38554373 1977763.68044474)",Hymenoptera,1977763.68044474,5994344.38554373,"55"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994344.38554373 1977763.68044474)",Hymenoptera,1977763.68044474,5994344.38554373,"55"
"POINT (5994344.38554373 1977763.68044474)",Lepidoptera,1977763.68044474,5994344.38554373,"55"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994344.38554373 1977763.68044474)",Lepidoptera,1977763.68044474,5994344.38554373,"55"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5995076.26225593 1976410.53046803)",Hymenoptera,1976410.53046803,5995076.26225593,"19"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994344.38554373 1977763.68044474)",Hymenoptera,1977763.68044474,5994344.38554373,"55"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5994344.38554373 1977763.68044474)",Lepidoptera,1977763.68044474,5994344.38554373,"55"
"POINT (5993982.09293703 1977908.77743342)",Hymenoptera,1977908.77743342,5993982.09293703,"45"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994344.38554373 1977763.68044474)",Hymenoptera,1977763.68044474,5994344.38554373,"55"
"POINT (5993982.09293703 1977908.77743342)",Hymenoptera,1977908.77743342,5993982.09293703,"45"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994344.38554373 1977763.68044474)",Lepidoptera,1977763.68044474,5994344.38554373,"55"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5994633.00685447 1978679.15949678)",Lepidoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5995076.26225593 1976410.53046803)",Hymenoptera,1976410.53046803,5995076.26225593,"19"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5995076.26225593 1976410.53046803)",Hymenoptera,1976410.53046803,5995076.26225593,"19"
"POINT (5993982.09293703 1977908.77743342)",Hymenoptera,1977908.77743342,5993982.09293703,"45"
"POINT (5995638.52317507 1979541.20647557)",Hymenoptera,1979541.20647557,5995638.52317507,"95"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994870.20517455 1978539.32097848)",Odonata,1978539.32097848,5994870.20517455,"1"
"POINT (5995499.36354649 1978970.53089881)",Lepidoptera,1978970.53089881,5995499.36354649,"7"
"POINT (5995213.93366924 1977384.89010986)",Diptera,1977384.89010986,5995213.93366924,"20"
"POINT (5995213.93366924 1977384.89010986)",Hemiptera,1977384.89010986,5995213.93366924,"20"
"POINT (5995499.36354649 1978970.53089881)",Orthoptera,1978970.53089881,5995499.36354649,"7"
"POINT (5995213.93366924 1977384.89010986)",Lepidoptera,1977384.89010986,5995213.93366924,"20"
"POINT (5994975.78544233 1976215.85741653)",Diptera,1976215.85741653,5994975.78544233,"1"
"POINT (5995213.93366924 1977384.89010986)",Diptera,1977384.89010986,5995213.93366924,"20"
"POINT (5995690.12348802 1978928.38598446)",Diptera,1978928.38598446,5995690.12348802,"36"
"POINT (5995690.12348802 1978928.38598446)",Coleoptera,1978928.38598446,5995690.12348802,"36"
"POINT (5994838.85204689 1976265.73555612)",Lepidoptera,1976265.73555612,5994838.85204689,"7"
"POINT (5995215.35494025 1975717.45370604)",Pedunculata,1975717.45370604,5995215.35494025,"1"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5993982.09293703 1977908.77743342)",Hymenoptera,1977908.77743342,5993982.09293703,"45"
"POINT (5994344.38554373 1977763.68044474)",Hymenoptera,1977763.68044474,5994344.38554373,"55"
"POINT (5994344.38554373 1977763.68044474)",Hymenoptera,1977763.68044474,5994344.38554373,"55"
"POINT (5993982.09293703 1977908.77743342)",Hymenoptera,1977908.77743342,5993982.09293703,"45"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5993982.09293703 1977908.77743342)",Hymenoptera,1977908.77743342,5993982.09293703,"45"
"POINT (5995499.36354649 1978970.53089881)",Hymenoptera,1978970.53089881,5995499.36354649,"7"
"POINT (5993813.18193616 1977571.6161258)",Diptera,1977571.6161258,5993813.18193616,"4"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994633.00685447 1978679.15949678)",Hymenoptera,1978679.15949678,5994633.00685447,"129"
"POINT (5995343.92263186 1975800.95166315)",Decapoda,1975800.95166315,5995343.92263186,"1"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5993768.83974078 1977636.14409496)",Lepidoptera,1977636.14409496,5993768.83974078,"43"
"POINT (5995172.54735097 1979625.25678792)",Hymenoptera,1979625.25678792,5995172.54735097,"1"
"POINT (5994824.37127749 1979556.42159271)",Hymenoptera,1979556.42159271,5994824.37127749,"178"
"POINT (5994344.38554373 1977763.68044474)",Hymenoptera,1977763.68044474,5994344.38554373,"55"
"POINT (5994977.3341645 1976121.19266513)",Coleoptera,1976121.19266513,5994977.3341645,"8"
"POINT (5993813.18193616 1977571.6161258)",Diptera,1977571.6161258,5993813.18193616,"4"
"POINT (5994977.3341645 1976121.19266513)",Diptera,1976121.19266513,5994977.3341645,"8"
"POINT (5993813.18193616 1977571.6161258)",Coleoptera,1977571.6161258,5993813.18193616,"4"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Lepidoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Lepidoptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Diptera,1979544.54943929,5995069.98845629,"140"
"POINT (5995069.98845629 1979544.54943929)",Hymenoptera,1979544.54943929,5995069.98845629,"140"
